path,true_label,predicted_label,true_label_name,predicted_label_name
sawit/data/images/test\TE1-043--2021-03-01--07-31-54.avi_60.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-03-01--07-31-54.avi_61.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-03-01--07-31-54.avi_62.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-03-01--07-31-54.avi_63.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-03-01--07-31-54.avi_65.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-03-01--07-31-54.avi_66.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-03-01--21-03-15.avi_212.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-043--2021-03-01--21-03-15.avi_213.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-043--2021-03-01--21-03-15.avi_42.jpeg,4,6,Big_mammal,Scorpion
sawit/data/images/test\TE1-043--2021-03-01--21-03-15.avi_43.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-01--21-03-56.avi_143.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-01--21-03-56.avi_144.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-01--21-03-56.avi_145.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-01--21-03-56.avi_146.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-01--21-03-56.avi_147.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-01--21-03-56.avi_48.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-01--21-03-56.avi_49.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-04--01-21-59.avi_112.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-043--2021-03-08--02-22-25.avi_43.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-08--02-22-25.avi_44.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-08--02-22-25.avi_48.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-08--02-22-25.avi_49.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-08--02-22-25.avi_50.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-08--02-22-25.avi_51.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-08--02-22-25.avi_52.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-08--02-22-48.avi_160.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-043--2021-03-08--02-22-48.avi_44.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-08--02-22-48.avi_45.jpeg,4,6,Big_mammal,Scorpion
sawit/data/images/test\TE1-043--2021-03-08--02-22-48.avi_46.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-08--02-22-48.avi_47.jpeg,4,6,Big_mammal,Scorpion
sawit/data/images/test\TE1-043--2021-03-08--02-22-48.avi_48.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-08--02-22-48.avi_49.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-08--02-22-48.avi_50.jpeg,4,6,Big_mammal,Scorpion
sawit/data/images/test\TE1-043--2021-03-08--02-22-48.avi_51.jpeg,4,6,Big_mammal,Scorpion
sawit/data/images/test\TE1-043--2021-03-08--02-22-48.avi_52.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-08--02-22-48.avi_53.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-08--02-22-48.avi_55.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-08--02-22-48.avi_56.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-08--02-22-48.avi_57.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-08--02-22-48.avi_58.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-08--02-22-48.avi_59.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-03-10--05-15-27.avi_46.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-043--2021-03-10--05-15-27.avi_47.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-043--2021-03-10--05-15-27.avi_48.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-043--2021-03-10--05-15-27.avi_49.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-043--2021-03-10--05-15-27.avi_50.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-043--2021-03-10--05-15-27.avi_55.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-043--2021-03-10--05-30-21.avi_187.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-043--2021-03-10--05-30-21.avi_198.jpeg,4,6,Big_mammal,Scorpion
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_106.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_107.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_108.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_109.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_112.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_113.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_114.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_115.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_116.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_117.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_118.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_119.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_121.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_126.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_127.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_128.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_129.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_130.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-045--2021-03-15--20-19-21.avi_131.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-046--2021-06-14--14-38-39_46.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-14--14-38-39_54.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-14--14-38-39_57.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-14--14-38-39_59.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-14--14-38-39_63.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-14--14-38-39_65.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-14--14-38-39_66.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-14--14-38-39_67.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-14--14-38-39_69.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-14--14-38-39_70.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-14--14-38-39_71.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-14--14-38-39_73.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-14--14-38-39_74.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-14--14-38-39_76.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-14--14-38-39_80.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-14--14-38-39_82.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-16--15-31-51_61.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-16--15-31-51_62.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-16--15-31-51_63.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-16--15-31-51_64.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-16--15-31-51_80.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-22--11-50-17_143.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-06-22--11-50-17_298.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-22--11-50-17_302.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-22--11-50-17_303.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-22--11-50-17_304.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-22--11-50-17_329.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-22--11-50-17_331.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-22--11-50-17_335.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-22--11-50-17_353.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-22--11-50-17_355.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-22--11-50-17_419.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-06-22--11-50-17_421.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-02--14-45-08_46.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-02--14-45-08_47.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-02--14-45-08_48.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-02--14-45-08_50.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-02--14-45-08_51.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-02--14-45-08_52.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-02--14-45-08_56.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-02--14-45-08_57.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-02--14-45-08_58.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-02--14-45-08_59.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-02--14-45-08_60.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-02--14-45-08_61.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-02--14-45-08_62.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-02--14-45-08_64.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-02--14-45-08_65.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-02--14-45-08_67.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-02--14-45-08_68.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-04--15-43-46_102.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-04--15-43-46_105.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-04--15-43-46_87.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-14--15-36-45_57.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-14--15-36-45_58.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-14--15-36-45_59.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-14--15-36-45_60.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-14--15-36-45_63.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-14--15-36-45_64.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-14--15-36-45_65.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-14--15-36-45_67.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-14--15-36-45_68.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-14--15-36-45_69.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-16--14-04-36_102.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-16--14-04-36_103.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-16--14-04-36_104.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-16--14-04-36_105.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-16--14-04-36_106.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-16--14-04-36_107.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-16--14-04-36_108.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-16--14-04-36_143.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-16--14-04-36_144.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-16--14-04-36_145.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-16--14-04-36_146.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-16--14-04-36_147.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-16--14-04-36_49.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-07-16--14-04-36_55.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-16--14-04-36_68.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-16--14-05-09_55.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-19--15-27-05_148.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-19--15-27-05_149.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-07-19--15-27-05_151.jpeg,2,0,Bird,Frog
sawit/data/images/test\TE1-046--2021-07-19--15-27-05_178.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-19--15-27-05_181.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-19--15-27-05_182.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-19--15-27-05_183.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-19--15-27-05_184.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-19--15-27-05_185.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-19--15-27-05_187.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-19--15-27-05_188.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-19--15-27-05_189.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-19--15-27-05_192.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-19--15-27-05_194.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-19--15-27-05_196.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-19--15-27-05_197.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-19--15-27-05_198.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-19--15-27-05_209.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-31--13-40-07_45.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-07-31--13-40-07_46.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-31--13-40-07_47.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-31--13-40-07_49.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-07-31--13-40-07_52.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-07-31--13-40-07_53.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-07-31--13-40-07_54.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-07-31--13-40-07_73.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-08-19--15-15-59_120.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-08-19--15-15-59_126.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-08-19--15-15-59_127.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-08-19--15-15-59_129.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-19--15-15-59_57.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-19--15-15-59_58.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-19--15-15-59_60.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-19--15-15-59_66.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-19--15-15-59_67.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-19--15-15-59_68.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-19--15-15-59_85.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-20--16-02-21_46.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-08-20--16-02-21_52.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-20--16-02-21_53.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-20--16-02-21_55.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-20--16-02-21_56.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-20--16-02-21_57.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-08-20--16-02-21_60.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-08-20--16-02-21_65.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-20--16-02-21_66.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-24--16-22-02_134.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-08-24--16-22-02_173.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-24--16-22-02_181.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-24--16-22-02_182.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-24--16-22-02_187.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-24--16-22-02_194.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-24--16-22-02_369.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-26--13-03-05_144.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-08-26--13-03-05_145.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-08-26--13-03-05_146.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-08-26--13-03-05_147.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-08-26--13-03-05_148.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-26--13-03-05_149.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-046--2021-08-26--15-29-06_108.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-28--14-25-26_44.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-28--14-25-26_45.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-28--14-25-26_46.jpeg,2,3,Bird,Small_mammal
sawit/data/images/test\TE1-046--2021-08-28--14-25-26_54.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-08-28--14-25-26_78.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-09-01--09-23-31_49.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-09-01--09-23-31_50.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-09-01--09-23-31_54.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-09-01--09-23-31_59.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-046--2021-09-01--14-15-55_46.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-050--2021-03-20--02-14-05_frame_000048.jpeg,3,0,Small_mammal,Frog
sawit/data/images/test\TE1-050--2021-03-20--02-14-05_frame_000049.jpeg,3,0,Small_mammal,Frog
sawit/data/images/test\TE1-050--2021-03-20--02-14-05_frame_000051.jpeg,3,0,Small_mammal,Frog
sawit/data/images/test\TE1-050--2021-03-20--02-14-05_frame_000054.jpeg,3,0,Small_mammal,Frog
sawit/data/images/test\TE1-050--2021-03-20--02-14-05_frame_000060.jpeg,3,0,Small_mammal,Frog
sawit/data/images/test\TE1-050--2021-03-20--02-14-05_frame_000088.jpeg,3,0,Small_mammal,Frog
sawit/data/images/test\TE1-050--2021-03-26--01-13-58_frame_000047.jpeg,3,0,Small_mammal,Frog
sawit/data/images/test\TE1-050--2021-03-26--01-13-58_frame_000048.jpeg,3,0,Small_mammal,Frog
sawit/data/images/test\TE1-050--2021-03-26--01-13-58_frame_000081.jpeg,3,0,Small_mammal,Frog
sawit/data/images/test\TE1-052--2021-04-01--22-09-58_100.jpeg,5,4,Spider,Big_mammal
sawit/data/images/test\TE1-052--2021-04-01--22-09-58_102.jpeg,5,4,Spider,Big_mammal
sawit/data/images/test\TE1-052--2021-04-01--22-09-58_118.jpeg,5,4,Spider,Big_mammal
sawit/data/images/test\TE1-052--2021-04-01--22-09-58_80.jpeg,5,4,Spider,Big_mammal
sawit/data/images/test\TE1-052--2021-04-01--22-09-58_83.jpeg,5,4,Spider,Big_mammal
sawit/data/images/test\TE1-052--2021-04-01--22-09-58_87.jpeg,5,4,Spider,Big_mammal
sawit/data/images/test\TE1-052--2021-04-07--09-08-33_315.jpeg,1,2,Lizard,Bird
sawit/data/images/test\TE1-052--2021-04-08--00-21-38_126.jpeg,0,6,Frog,Scorpion
sawit/data/images/test\TE1-052--2021-04-09--17-48-37_126.jpeg,3,4,Small_mammal,Big_mammal
sawit/data/images/test\TE1-052--2021-04-09--17-48-37_127.jpeg,3,4,Small_mammal,Big_mammal
sawit/data/images/test\TE1-052--2021-04-09--17-48-37_128.jpeg,3,4,Small_mammal,Big_mammal
sawit/data/images/test\TE1-052--2021-04-09--17-48-37_151.jpeg,3,0,Small_mammal,Frog
sawit/data/images/test\TE1-052--2021-04-09--17-48-37_160.jpeg,3,0,Small_mammal,Frog
sawit/data/images/test\TE1-052--2021-04-09--17-48-37_179.jpeg,3,4,Small_mammal,Big_mammal
sawit/data/images/test\TE1-052--2021-04-09--17-48-37_180.jpeg,3,0,Small_mammal,Frog
sawit/data/images/test\TE1-052--2021-04-09--17-48-37_181.jpeg,3,0,Small_mammal,Frog
sawit/data/images/test\TE1-052--2021-04-09--22-45-07_53.jpeg,3,4,Small_mammal,Big_mammal
sawit/data/images/test\TE1-052--2021-04-09--22-45-07_73.jpeg,3,1,Small_mammal,Lizard
sawit/data/images/test\TE1-052--2021-04-10--02-38-58_46.jpeg,3,4,Small_mammal,Big_mammal
sawit/data/images/test\TE1-052--2021-04-10--02-38-58_47.jpeg,3,4,Small_mammal,Big_mammal
sawit/data/images/test\TE1-052--2021-04-10--02-38-58_48.jpeg,3,4,Small_mammal,Big_mammal
sawit/data/images/test\TE1-052--2021-04-10--02-38-58_49.jpeg,3,4,Small_mammal,Big_mammal
sawit/data/images/test\TE1-052--2021-04-10--02-38-58_50.jpeg,3,4,Small_mammal,Big_mammal
sawit/data/images/test\TE1-052--2021-04-10--02-38-58_51.jpeg,3,4,Small_mammal,Big_mammal
sawit/data/images/test\TE1-052--2021-04-10--02-38-58_52.jpeg,3,4,Small_mammal,Big_mammal
sawit/data/images/test\TE1-052--2021-04-10--02-38-58_53.jpeg,3,4,Small_mammal,Big_mammal
sawit/data/images/test\TE1-052--2021-04-10--02-38-58_54.jpeg,3,4,Small_mammal,Big_mammal
sawit/data/images/test\TE1-052--2021-04-10--02-38-58_57.jpeg,3,4,Small_mammal,Big_mammal
sawit/data/images/test\TE1-052--2021-04-10--03-28-34_68.jpeg,0,5,Frog,Spider
sawit/data/images/test\TE1-052--2021-04-10--05-37-30_46.jpeg,2,3,Bird,Small_mammal
sawit/data/images/test\TE1-052--2021-04-10--05-37-30_64.jpeg,2,0,Bird,Frog
sawit/data/images/test\TE1-052--2021-04-10--05-37-30_69.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-052--2021-04-10--05-37-30_70.jpeg,2,1,Bird,Lizard
sawit/data/images/test\TE1-052--2021-04-10--05-37-30_72.jpeg,2,0,Bird,Frog
sawit/data/images/test\TE1-052--2021-04-10--05-37-30_73.jpeg,2,0,Bird,Frog
sawit/data/images/test\TE1-052--2021-04-10--05-37-30_74.jpeg,2,0,Bird,Frog
sawit/data/images/test\TE1-052--2021-04-10--05-37-30_80.jpeg,2,0,Bird,Frog
sawit/data/images/test\TE1-052--2021-04-10--05-37-30_87.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-052--2021-04-10--05-37-30_89.jpeg,2,4,Bird,Big_mammal
sawit/data/images/test\TE1-052--2021-04-10--17-04-58_158.jpeg,2,0,Bird,Frog
sawit/data/images/test\TE1-052--2021-04-10--17-04-58_159.jpeg,2,0,Bird,Frog
sawit/data/images/test\TE1-052--2021-04-10--17-04-58_161.jpeg,2,0,Bird,Frog
